"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id","peak_offpeak"
"4","E1798FF8","GO301_24_1923","Penn Station","1923","1","C5955902W","1"
"4","ABFA9FD8","GO301_24_1925","Penn Station","1925","1","C5955902W","0"
"4","19AC3C74","GO301_24_1925_1","Penn Station","1925","1","C5955902W","0"
"4","ABFA9FD8","GO301_24_1927","Penn Station","1927","1","C5955902W","0"
"4","19AC3C74","GO301_24_1927_1","Penn Station","1927","1","C5955902W","0"
"4","ABFA9FD8","GO301_24_1929","Penn Station","1929","1","C5955902W","0"
"4","19AC3C74","GO301_24_1929_1","Penn Station","1929","1","C5955902W","0"
"4","ABFA9FD8","GO301_24_1931","Penn Station","1931","1","C5955902W","0"
"4","19AC3C74","GO301_24_1931_1","Penn Station","1931","1","C5955902W","0"
"4","ABFA9FD8","GO301_24_1950","Ronkonkoma","1950","0","C5955902","0"
"4","19AC3C74","GO301_24_1950_1","Ronkonkoma","1950","0","C5955902","0"
"4","ABFA9FD8","GO301_24_1951","Penn Station","1951","1","C5955902W","0"
"4","19AC3C74","GO301_24_1951_1","Penn Station","1951","1","C5955902W","0"
"4","ABFA9FD8","GO301_24_1952","Ronkonkoma","1952","0","C5955902","0"
"4","19AC3C74","GO301_24_1952_1","Ronkonkoma","1952","0","C5955902","0"
"4","ABFA9FD8","GO301_24_1953","Penn Station","1953","1","C5955902W","0"
"4","19AC3C74","GO301_24_1953_1","Penn Station","1953","1","C5955902W","0"
"4","ABFA9FD8","GO301_24_1954","Ronkonkoma","1954","0","C5955902","0"
"4","19AC3C74","GO301_24_1954_1","Ronkonkoma","1954","0","C5955902","0"
"4","ABFA9FD8","GO301_24_1955","Penn Station","1955","1","C5955902W","0"
"4","19AC3C74","GO301_24_1955_1","Penn Station","1955","1","C5955902W","0"
"4","E1798FF8","GO301_24_1956","Ronkonkoma","1956","0","C5955902","0"
"4","E1798FF8","GO301_24_1958","Ronkonkoma","1958","0","C5955902","0"
"4","F024F45C","GO301_24_1959","Penn Station","1959","1","C5955902W","0"
"4","ACB6237D","GO301_24_1959_1","Penn Station","1959","1","C5955902W","0"
"4","45B5C10A","GO301_24_1959_2","Penn Station","1959","1","C5955902W","0"
"4","779B4A7C","GO301_24_1959_3","Penn Station","1959","1","C5955902W","0"
"4","E1798FF8","GO301_24_1960","Ronkonkoma","1960","0","C5955902","0"
"4","E1798FF8","GO301_24_1962","Ronkonkoma","1962","0","C5955902","1"
"4","BAD83C58","GO301_24_1963","Penn Station","1963","1","C5955902W","0"
