trip_id,direction,delay_formatted,local_arrival_time,start_date,schedule_relationship,route_id,direction_id
GO301_24_7,,164m 59s,2024-07-18 11:15:59-04:00,20240718,0,5,1
GO301_24_1618,,0m 20s,2024-07-18 10:59:20-04:00,20240718,0,10,0
GO301_24_2018,,-1m 43s,2024-07-18 10:23:43-04:00,20240718,0,4,0
GO301_24_1294,,-1m 23s,2024-07-18 11:27:23-04:00,20240718,0,1,0
GO301_24_2722,,-1m 55s,2024-07-18 10:44:55-04:00,20240718,0,7,0
GO301_24_722,,2m 0s,2024-07-18 11:11:00-04:00,20240718,0,2,0
GO301_24_2020,,0m 4s,2024-07-18 11:24:04-04:00,20240718,0,4,0
GO301_24_141,,0m 35s,2024-07-18 10:35:35-04:00,20240718,0,1,1
GO301_24_1927_2,,-1m 19s,2024-07-18 10:49:19-04:00,20240718,0,4,1
GO301_24_627,,3m 30s,2024-07-18 11:17:30-04:00,20240718,0,10,1
GO301_24_1518,,-1m 7s,2024-07-18 10:32:07-04:00,20240718,0,10,0
GO301_24_143,,-1m 47s,2024-07-18 10:54:47-04:00,20240718,0,1,1
GO301_24_136,,-1m 18s,2024-07-18 10:41:18-04:00,20240718,0,1,0
GO301_24_1527,,4m 5s,2024-07-18 11:12:05-04:00,20240718,0,10,1
GO301_24_2025,,-1m 52s,2024-07-18 11:20:52-04:00,20240718,0,4,1
GO301_24_2735,,-3m 29s,2024-07-18 10:59:29-04:00,20240718,0,7,1
GO301_24_138,,0m 29s,2024-07-18 10:55:29-04:00,20240718,0,1,0
GO301_24_1918,,0m 11s,2024-07-18 10:51:11-04:00,20240718,0,4,0
GO301_24_1291,,-3m 8s,2024-07-18 11:13:08-04:00,20240718,0,1,1
GO301_24_521,,-1m 54s,2024-07-18 11:33:54-04:00,20240718,0,3,1
GO301_24_145,,0m 34s,2024-07-18 11:35:34-04:00,20240718,0,1,1
GO301_24_1716,,-2m 51s,2024-07-18 11:04:51-04:00,20240718,0,8,0
GO301_24_1629_1,,-1m 8s,2024-07-18 11:39:08-04:00,20240718,0,10,1
GO301_24_822,,1m 14s,2024-07-18 11:16:14-04:00,20240718,0,6,0
GO301_24_837,,3m 45s,2024-07-18 11:28:45-04:00,20240718,0,6,1
GO301_24_739_2,,-6m 28s,2024-07-18 11:25:28-04:00,20240718,0,2,1
GO301_24_1719,,-2m 51s,2024-07-18 11:26:51-04:00,20240718,0,8,1
GO301_24_144,,0m 7s,2024-07-18 11:42:07-04:00,20240718,0,1,0
GO301_24_1520,,0m 32s,2024-07-18 11:33:32-04:00,20240718,0,10,0
GO301_24_1717,,-1m 53s,2024-07-18 10:23:53-04:00,20240718,0,8,1
GO301_24_1929_2,,-1m 41s,2024-07-18 11:49:41-04:00,20240718,0,4,1
GO301_24_2724,,6m 22s,2024-07-18 11:51:22-04:00,20240718,0,7,0
GO301_24_147,,0m 27s,2024-07-18 11:55:27-04:00,20240718,0,1,1
GO301_24_1920,,3m 51s,2024-07-18 11:55:51-04:00,20240718,0,4,0
GO301_24_146,,2m 38s,2024-07-18 11:57:38-04:00,20240718,0,1,0
GO301_24_1620,,3m 14s,2024-07-18 12:02:14-04:00,20240718,0,10,0
GO301_24_2751,,1m 14s,2024-07-18 12:03:14-04:00,20240718,0,7,1
GO301_24_1718,,1m 6s,2024-07-18 12:07:06-04:00,20240718,0,8,0
GO301_24_1529,,0m 5s,2024-07-18 12:08:05-04:00,20240718,0,10,1
GO301_24_724,,0m 3s,2024-07-18 12:09:03-04:00,20240718,0,2,0
GO301_24_1293,,-5m 33s,2024-07-18 12:11:33-04:00,20240718,0,1,1
