trip_id,direction,delay_formatted,local_arrival_time,start_date,schedule_relationship,route_id,direction_id
GO301_24_6856_2,,1m 20s,2024-07-13 15:10:20-04:00,20240713,0,6,0
GO301_24_8054,,1m 20s,2024-07-13 14:22:20-04:00,20240713,0,4,0
GO301_24_7654_3,,0m 48s,2024-07-13 14:57:48-04:00,20240713,0,10,0
GO301_24_7953_4,,-3m 38s,2024-07-13 14:15:38-04:00,20240713,0,4,1
GO301_24_7952,,1m 30s,2024-07-13 13:52:30-04:00,20240713,0,4,0
GO301_24_6156,,-1m 2s,2024-07-13 14:05:02-04:00,20240713,0,1,0
GO301_24_7554_3,,2m 28s,2024-07-13 14:32:28-04:00,20240713,0,10,0
GO301_24_6157,,5m 34s,2024-07-13 14:35:34-04:00,20240713,0,1,1
GO301_24_8053_2,,-4m 2s,2024-07-13 14:42:02-04:00,20240713,0,4,1
GO301_24_7752,,2m 3s,2024-07-13 14:05:03-04:00,20240713,0,8,0
GO301_24_8754_2,,0m 7s,2024-07-13 14:45:07-04:00,20240713,0,7,0
GO301_24_7954,,0m 54s,2024-07-13 14:51:54-04:00,20240713,0,4,0
GO301_24_6160,,0m 42s,2024-07-13 15:06:42-04:00,20240713,0,1,0
GO301_24_6753,,0m 39s,2024-07-13 14:33:39-04:00,20240713,0,2,1
GO301_24_8755_2,,0m 10s,2024-07-13 14:43:10-04:00,20240713,0,7,1
GO301_24_7653_2,,-2m 52s,2024-07-13 14:38:52-04:00,20240713,0,10,1
GO301_24_6553_2,,0m 13s,2024-07-13 15:10:13-04:00,20240713,0,3,1
GO301_24_6255_1,,-3m 4s,2024-07-13 15:08:04-04:00,20240713,0,1,1
GO301_24_7555_3,,-2m 8s,2024-07-13 15:06:08-04:00,20240713,0,10,1
GO301_24_7754,,-2m 19s,2024-07-13 15:01:19-04:00,20240713,0,8,0
GO301_24_6857_1,,-2m 47s,2024-07-13 15:16:47-04:00,20240713,0,6,1
GO301_24_6752,,-1m 14s,2024-07-13 14:01:14-04:00,20240713,0,2,0
GO301_24_7955,,-1m 58s,2024-07-13 15:20:58-04:00,20240713,0,4,1
GO301_24_7755,,-2m 24s,2024-07-13 15:22:24-04:00,20240713,0,8,1
GO301_24_8896,,0m 38s,2024-07-13 15:22:38-04:00,20240713,0,12,0
GO301_24_8056,,2m 23s,2024-07-13 15:23:23-04:00,20240713,0,4,0
GO301_24_7556_3,,3m 1s,2024-07-13 15:27:01-04:00,20240713,0,10,0
GO301_24_6256,,-1m 55s,2024-07-13 15:31:55-04:00,20240713,0,1,0
GO301_24_6755,,-2m 37s,2024-07-13 15:31:37-04:00,20240713,0,2,1
GO301_24_6161,,4m 2s,2024-07-13 15:34:02-04:00,20240713,0,1,1
GO301_24_7655_2,,-3m 45s,2024-07-13 15:37:45-04:00,20240713,0,10,1
GO301_24_8756_2,,-4m 33s,2024-07-13 15:41:33-04:00,20240713,0,7,0
GO301_24_8757_2,,-2m 50s,2024-07-13 15:41:50-04:00,20240713,0,7,1
GO301_24_8900,,-1m 4s,2024-07-13 15:41:04-04:00,20240713,0,12,0
GO301_24_8055_2,,-4m 36s,2024-07-13 15:42:36-04:00,20240713,0,4,1
GO301_24_6163,,-3m 4s,2024-07-13 15:46:04-04:00,20240713,0,1,1
GO301_24_7956,,0m 0s,2024-07-13 15:51:00-04:00,20240713,0,4,0
GO301_24_6162,,2m 38s,2024-07-13 15:56:38-04:00,20240713,0,1,0
GO301_24_7656_3,,0m 23s,2024-07-13 15:57:23-04:00,20240713,0,10,0
GO301_24_7756,,-2m 43s,2024-07-13 16:01:43-04:00,20240713,0,8,0
GO301_24_6863_1,,-1m 32s,2024-07-13 16:02:32-04:00,20240713,0,6,1
GO301_24_6756,,2m 10s,2024-07-13 16:04:10-04:00,20240713,0,2,0
GO301_24_6166,,0m 48s,2024-07-13 16:06:48-04:00,20240713,0,1,0
GO301_24_6257,,-4m 26s,2024-07-13 16:07:26-04:00,20240713,0,1,1
GO301_24_6860_4,,-1m 37s,2024-07-13 16:08:37-04:00,20240713,0,6,0
GO301_24_7557_4,,0m 55s,2024-07-13 16:08:55-04:00,20240713,0,10,1
GO301_24_7957_4,,2m 3s,2024-07-13 16:19:03-04:00,20240713,0,4,1
GO301_24_8058,,0m 3s,2024-07-13 16:21:03-04:00,20240713,0,4,0
GO301_24_7757,,-1m 0s,2024-07-13 16:23:00-04:00,20240713,0,8,1
GO301_24_8904,,1m 35s,2024-07-13 16:23:35-04:00,20240713,0,12,0
GO301_24_7558_4,,2m 21s,2024-07-13 16:26:21-04:00,20240713,0,10,0
GO301_24_6757,,-2m 27s,2024-07-13 16:31:27-04:00,20240713,0,2,1
GO301_24_6260,,0m 20s,2024-07-13 16:32:20-04:00,20240713,0,1,0
GO301_24_6165_4,,-2m 43s,2024-07-13 16:34:43-04:00,20240713,0,1,1
GO301_24_7657_2,,-2m 12s,2024-07-13 16:38:12-04:00,20240713,0,10,1
GO301_24_8057_2,,-5m 34s,2024-07-13 16:41:34-04:00,20240713,0,4,1
GO301_24_8758_2,,-3m 10s,2024-07-13 16:42:10-04:00,20240713,0,7,0
GO301_24_8761_2,,-1m 44s,2024-07-13 16:42:44-04:00,20240713,0,7,1
GO301_24_8908,,1m 13s,2024-07-13 16:43:13-04:00,20240713,0,12,0
GO301_24_6167,,-2m 13s,2024-07-13 16:47:13-04:00,20240713,0,1,1
GO301_24_6865_1,,-1m 1s,2024-07-13 16:52:01-04:00,20240713,0,6,1
GO301_24_7958,,3m 1s,2024-07-13 16:54:01-04:00,20240713,0,4,0
GO301_24_6859_1,,-4m 32s,2024-07-13 16:56:32-04:00,20240713,0,6,1
GO301_24_6168,,4m 44s,2024-07-13 16:58:44-04:00,20240713,0,1,0
GO301_24_7658_3,,4m 2s,2024-07-13 17:01:02-04:00,20240713,0,10,0
GO301_24_7758,,-1m 22s,2024-07-13 17:02:22-04:00,20240713,0,8,0
GO301_24_6760,,2m 59s,2024-07-13 17:04:59-04:00,20240713,0,2,0
GO301_24_6259,,-7m 21s,2024-07-13 17:04:21-04:00,20240713,0,1,1
GO301_24_6170,,1m 23s,2024-07-13 17:07:23-04:00,20240713,0,1,0
GO301_24_6862_4,,1m 52s,2024-07-13 17:10:52-04:00,20240713,0,6,0
GO301_24_7559_5,,2m 38s,2024-07-13 17:10:38-04:00,20240713,0,10,1
GO301_24_6557_2,,3m 16s,2024-07-13 17:13:16-04:00,20240713,0,3,1
GO301_24_7959_2,,3m 10s,2024-07-13 17:20:10-04:00,20240713,0,4,1
GO301_24_8914,,-1m 2s,2024-07-13 17:21:02-04:00,20240713,0,12,0
GO301_24_8060,,0m 59s,2024-07-13 17:21:59-04:00,20240713,0,4,0
GO301_24_7759,,-2m 12s,2024-07-13 17:22:12-04:00,20240713,0,8,1
GO301_24_6169,,-1m 2s,2024-07-13 17:29:02-04:00,20240713,0,1,1
GO301_24_7560_4,,0m 16s,2024-07-13 17:32:16-04:00,20240713,0,10,0
GO301_24_6759,,1m 24s,2024-07-13 17:34:24-04:00,20240713,0,2,1
GO301_24_6262,,0m 42s,2024-07-13 17:35:42-04:00,20240713,0,1,0
GO301_24_7661_3,,-2m 21s,2024-07-13 17:38:21-04:00,20240713,0,10,1
GO301_24_8763_2,,-2m 25s,2024-07-13 17:41:25-04:00,20240713,0,7,1
GO301_24_8916,,-1m 35s,2024-07-13 17:41:35-04:00,20240713,0,12,0
GO301_24_8061_1,,-3m 15s,2024-07-13 17:43:15-04:00,20240713,0,4,1
GO301_24_8760_3,,-2m 5s,2024-07-13 17:43:05-04:00,20240713,0,7,0
GO301_24_6171,,-1m 59s,2024-07-13 17:48:59-04:00,20240713,0,1,1
GO301_24_7960,,0m 13s,2024-07-13 17:51:13-04:00,20240713,0,4,0
GO301_24_6011,,2m 26s,2024-07-13 17:53:26-04:00,20240713,0,5,1
GO301_24_7660_3,,-1m 20s,2024-07-13 17:56:20-04:00,20240713,0,10,0
GO301_24_6762,,-3m 58s,2024-07-13 17:59:58-04:00,20240713,0,2,0
GO301_24_6867_4,,-1m 54s,2024-07-13 18:02:54-04:00,20240713,0,6,1
GO301_24_6174,,-2m 59s,2024-07-13 18:04:59-04:00,20240713,0,1,0
GO301_24_7760,,1m 37s,2024-07-13 18:04:37-04:00,20240713,0,8,0
GO301_24_6866_4,,-2m 56s,2024-07-13 18:07:56-04:00,20240713,0,6,0
GO301_24_7563_5,,-1m 52s,2024-07-13 18:07:52-04:00,20240713,0,10,1
GO301_24_6261,,-1m 5s,2024-07-13 18:11:05-04:00,20240713,0,1,1
GO301_24_8920,,-2m 23s,2024-07-13 18:20:23-04:00,20240713,0,12,0
GO301_24_7963,,0m 10s,2024-07-13 18:21:10-04:00,20240713,0,4,1
GO301_24_8064,,1m 41s,2024-07-13 18:22:41-04:00,20240713,0,4,0
GO301_24_7761,,-1m 21s,2024-07-13 18:23:21-04:00,20240713,0,8,1
GO301_24_7562_3,,1m 27s,2024-07-13 18:25:27-04:00,20240713,0,10,0
GO301_24_6173,,2m 30s,2024-07-13 18:32:30-04:00,20240713,0,1,1
GO301_24_6264,,1m 58s,2024-07-13 18:33:58-04:00,20240713,0,1,0
GO301_24_6763,,1m 35s,2024-07-13 18:34:35-04:00,20240713,0,2,1
GO301_24_6063,,1m 58s,2024-07-13 18:36:58-04:00,20240713,0,5,1
GO301_24_7663_3,,-2m 3s,2024-07-13 18:38:03-04:00,20240713,0,10,1
GO301_24_8924,,-3m 53s,2024-07-13 18:39:53-04:00,20240713,0,12,0
GO301_24_8063_1,,-5m 27s,2024-07-13 18:41:27-04:00,20240713,0,4,1
GO301_24_8765_2,,-2m 16s,2024-07-13 18:41:16-04:00,20240713,0,7,1
GO301_24_8762_2,,-3m 2s,2024-07-13 18:42:02-04:00,20240713,0,7,0
GO301_24_7157,,-6m 17s,2024-07-13 18:49:17-04:00,20240713,0,1,1
GO301_24_7662_3,,-5m 40s,2024-07-13 18:52:40-04:00,20240713,0,10,0
GO301_24_7964,,1m 46s,2024-07-13 18:52:46-04:00,20240713,0,4,0
GO301_24_6176,,4m 46s,2024-07-13 18:58:46-04:00,20240713,0,1,0
GO301_24_6764,,0m 1s,2024-07-13 19:02:01-04:00,20240713,0,2,0
GO301_24_7762,,-2m 46s,2024-07-13 19:01:46-04:00,20240713,0,8,0
GO301_24_6873_1,,1m 19s,2024-07-13 19:04:19-04:00,20240713,0,6,1
GO301_24_6178,,0m 38s,2024-07-13 19:06:38-04:00,20240713,0,1,0
GO301_24_6265,,-2m 28s,2024-07-13 19:10:28-04:00,20240713,0,1,1
GO301_24_6868_3,,1m 59s,2024-07-13 19:10:59-04:00,20240713,0,6,0
GO301_24_7565_5,,5m 44s,2024-07-13 19:13:44-04:00,20240713,0,10,1
GO301_24_6563_2,,6m 26s,2024-07-13 19:16:26-04:00,20240713,0,3,1
