trip_id,direction,delay_formatted,local_arrival_time,start_date,schedule_relationship,route_id,direction_id
GO301_24_2752,,1m 33s,2024-07-25 13:46:33-04:00,20240725,0,7,0
GO301_24_2052,,-3m 55s,2024-07-25 13:20:55-04:00,20240725,0,4,0
GO301_24_1652,,0m 21s,2024-07-25 13:59:21-04:00,20240725,0,10,0
GO301_24_258,,-4m 58s,2024-07-25 14:10:58-04:00,20240725,0,1,0
GO301_24_752,,-5m 45s,2024-07-25 14:04:45-04:00,20240725,0,2,0
GO301_24_2056,,-2m 26s,2024-07-25 14:22:26-04:00,20240725,0,4,0
GO301_24_157,,0m 56s,2024-07-25 13:35:56-04:00,20240725,0,1,1
GO301_24_854,,-2m 4s,2024-07-25 14:17:04-04:00,20240725,0,6,0
GO301_24_1552,,-1m 59s,2024-07-25 13:35:59-04:00,20240725,0,10,0
GO301_24_152,,0m 44s,2024-07-25 13:42:44-04:00,20240725,0,1,0
GO301_24_1952,,-1m 54s,2024-07-25 13:51:54-04:00,20240725,0,4,0
GO301_24_1752,,-3m 35s,2024-07-25 14:03:35-04:00,20240725,0,8,0
GO301_24_1554,,-1m 33s,2024-07-25 14:28:33-04:00,20240725,0,10,0
GO301_24_1951_2,,-1m 40s,2024-07-25 13:49:40-04:00,20240725,0,4,1
GO301_24_2898,,-2m 57s,2024-07-25 14:06:57-04:00,20240725,0,12,0
GO301_24_2900,,-1m 55s,2024-07-25 14:37:55-04:00,20240725,0,12,0
GO301_24_557,,-2m 41s,2024-07-25 14:34:41-04:00,20240725,0,3,1
GO301_24_2053_2,,0m 49s,2024-07-25 14:24:49-04:00,20240725,0,4,1
GO301_24_1553,,-3m 38s,2024-07-25 14:14:38-04:00,20240725,0,10,1
GO301_24_1297,,-4m 45s,2024-07-25 14:12:45-04:00,20240725,0,1,1
GO301_24_2755,,-2m 42s,2024-07-25 14:00:42-04:00,20240725,0,7,1
GO301_24_1653_1,,-2m 59s,2024-07-25 14:38:59-04:00,20240725,0,10,1
GO301_24_855,,1m 3s,2024-07-25 14:23:03-04:00,20240725,0,6,1
GO301_24_755_2,,-2m 23s,2024-07-25 14:29:23-04:00,20240725,0,2,1
GO301_24_1755,,1m 51s,2024-07-25 14:26:51-04:00,20240725,0,8,1
161X_2024-07-25,,-2m 22s,2024-07-25 14:43:22-04:00,20240725,1,1,1
GO301_24_2754,,0m 18s,2024-07-25 14:45:18-04:00,20240725,0,7,0
GO301_24_1953_2,,-3m 40s,2024-07-25 14:47:40-04:00,20240725,0,4,1
GO301_24_1954,,-2m 44s,2024-07-25 14:48:44-04:00,20240725,0,4,0
GO301_24_1753,,0m 45s,2024-07-25 13:28:45-04:00,20240725,0,8,1
GO301_24_163,,-3m 22s,2024-07-25 14:52:22-04:00,20240725,0,1,1
GO301_24_158,,-4m 30s,2024-07-25 14:52:30-04:00,20240725,0,1,0
GO301_24_1654,,-1m 32s,2024-07-25 14:58:32-04:00,20240725,0,10,0
GO301_24_160,,-1m 23s,2024-07-25 14:58:23-04:00,20240725,0,1,0
GO301_24_2757,,-3m 13s,2024-07-25 14:59:13-04:00,20240725,0,7,1
GO301_24_754,,-1m 30s,2024-07-25 15:01:30-04:00,20240725,0,2,0
GO301_24_162,,0m 4s,2024-07-25 15:06:04-04:00,20240725,0,1,0
GO301_24_2902,,-1m 8s,2024-07-25 15:07:08-04:00,20240725,0,12,0
GO301_24_1754,,-2m 30s,2024-07-25 15:07:30-04:00,20240725,0,8,0
GO301_24_1555,,-1m 55s,2024-07-25 15:07:55-04:00,20240725,0,10,1
GO301_24_856,,-2m 53s,2024-07-25 15:11:53-04:00,20240725,0,6,0
GO301_24_1299,,-2m 12s,2024-07-25 15:14:12-04:00,20240725,0,1,1
GO301_24_1956,,-3m 55s,2024-07-25 15:14:55-04:00,20240725,0,4,0
GO301_24_2756,,-4m 46s,2024-07-25 15:15:46-04:00,20240725,0,7,0
GO301_24_13,,49m 38s,2024-07-25 15:16:38-04:00,20240725,0,5,1
GO301_24_1955,,0m 22s,2024-07-25 15:21:22-04:00,20240725,0,4,1
GO301_24_2904,,1m 9s,2024-07-25 15:23:09-04:00,20240725,0,12,0
GO301_24_262,,-3m 48s,2024-07-25 15:23:48-04:00,20240725,0,1,0
GO301_24_2060,,0m 44s,2024-07-25 15:23:44-04:00,20240725,0,4,0
GO301_24_1757,,0m 33s,2024-07-25 15:24:33-04:00,20240725,0,8,1
