trip_id,direction,delay_formatted,local_arrival_time,start_date,schedule_relationship,route_id,direction_id
GO301_24_6216,,0m 11s,2024-07-28 09:35:11-04:00,20240728,0,1,0
GO301_24_8016,,0m 0s,2024-07-28 09:21:55-04:00,20240728,0,4,0
GO301_24_6718,,0m 24s,2024-07-28 10:02:24-04:00,20240728,0,2,0
GO301_24_6218,,0m 43s,2024-07-28 10:33:43-04:00,20240728,0,1,0
GO301_24_8020,,1m 20s,2024-07-28 10:22:20-04:00,20240728,0,4,0
GO301_24_6121,,0m 18s,2024-07-28 09:30:18-04:00,20240728,0,1,1
GO301_24_7620_3,,2m 38s,2024-07-28 10:59:38-04:00,20240728,0,10,0
GO301_24_6215,,2m 24s,2024-07-28 10:14:24-04:00,20240728,0,1,1
GO301_24_6123,,0m 5s,2024-07-28 10:30:05-04:00,20240728,0,1,1
GO301_24_7916,,0m 6s,2024-07-28 09:51:06-04:00,20240728,0,4,0
GO301_24_6124,,0m 2s,2024-07-28 10:06:02-04:00,20240728,0,1,0
GO301_24_7520_3,,2m 22s,2024-07-28 10:26:22-04:00,20240728,0,10,0
GO301_24_7104,,2m 26s,2024-07-28 10:29:26-04:00,20240728,0,1,0
GO301_24_6817_1,,1m 17s,2024-07-28 10:04:17-04:00,20240728,0,6,1
GO301_24_7517_3,,1m 18s,2024-07-28 10:09:18-04:00,20240728,0,10,1
GO301_24_8718_1,,-4m 23s,2024-07-28 10:41:23-04:00,20240728,0,7,0
GO301_24_7920,,0m 7s,2024-07-28 10:51:07-04:00,20240728,0,4,0
GO301_24_6126,,2m 7s,2024-07-28 10:56:07-04:00,20240728,0,1,0
GO301_24_7915,,-5m 33s,2024-07-28 10:16:33-04:00,20240728,0,4,1
GO301_24_7716,,-2m 55s,2024-07-28 10:01:55-04:00,20240728,0,8,0
GO301_24_8017_2,,-5m 19s,2024-07-28 10:41:19-04:00,20240728,0,4,1
GO301_24_7715,,-1m 29s,2024-07-28 10:23:29-04:00,20240728,0,8,1
GO301_24_6721,,-2m 44s,2024-07-28 10:31:44-04:00,20240728,0,2,1
GO301_24_8719_2,,0m 0s,2024-07-28 10:43:00-04:00,20240728,0,7,1
GO301_24_7615_2,,-3m 3s,2024-07-28 10:37:03-04:00,20240728,0,10,1
GO301_24_8860,,-2m 47s,2024-07-28 10:40:47-04:00,20240728,0,12,0
