trip_id,direction,delay_formatted,local_arrival_time,start_date,schedule_relationship,route_id,direction_id
GO301_24_258,,-3m 36s,2024-07-12 14:11:36-04:00,20240712,0,1,0
GO301_24_2056,,-2m 16s,2024-07-12 14:22:16-04:00,20240712,0,4,0
GO301_24_1654,,0m 8s,2024-07-12 14:59:08-04:00,20240712,0,10,0
GO301_24_262,,-2m 2s,2024-07-12 15:24:02-04:00,20240712,0,1,0
GO301_24_2754,,0m 53s,2024-07-12 14:45:53-04:00,20240712,0,7,0
GO301_24_12,,-4m 36s,2024-07-12 13:29:36-04:00,20240712,0,5,0
GO301_24_2060,,-1m 12s,2024-07-12 15:22:12-04:00,20240712,0,4,0
GO301_24_1953,,0m 12s,2024-07-12 14:50:12-04:00,20240712,0,4,1
GO301_24_161,,-1m 0s,2024-07-12 14:44:00-04:00,20240712,0,1,1
GO301_24_855,,1m 46s,2024-07-12 14:23:46-04:00,20240712,0,6,1
GO301_24_1653,,1m 6s,2024-07-12 14:41:06-04:00,20240712,0,10,1
GO301_24_1954,,-2m 50s,2024-07-12 14:48:50-04:00,20240712,0,4,0
GO301_24_160,,1m 1s,2024-07-12 15:00:01-04:00,20240712,0,1,0
GO301_24_162,,1m 4s,2024-07-12 15:07:04-04:00,20240712,0,1,0
GO301_24_1956,,-1m 3s,2024-07-12 15:16:03-04:00,20240712,0,4,0
GO301_24_856,,-1m 49s,2024-07-12 15:12:49-04:00,20240712,0,6,0
GO301_24_1554,,-1m 24s,2024-07-12 14:28:24-04:00,20240712,0,10,0
GO301_24_158,,-3m 2s,2024-07-12 14:53:02-04:00,20240712,0,1,0
GO301_24_163,,-2m 34s,2024-07-12 14:53:34-04:00,20240712,0,1,1
GO301_24_2902,,0m 9s,2024-07-12 15:08:09-04:00,20240712,0,12,0
GO301_24_1754,,-2m 6s,2024-07-12 15:07:06-04:00,20240712,0,8,0
GO301_24_1555,,-2m 25s,2024-07-12 15:06:25-04:00,20240712,0,10,1
GO301_24_1955,,-1m 38s,2024-07-12 15:20:38-04:00,20240712,0,4,1
