trip_id,direction,delay_formatted,local_arrival_time,start_date,schedule_relationship,route_id,direction_id
GO301_24_6252,,0m 41s,2024-07-21 13:32:41-04:00,20240721,0,1,0
GO301_24_6254,,-1m 17s,2024-07-21 14:38:17-04:00,20240721,0,1,0
GO301_24_8054,,1m 23s,2024-07-21 14:22:23-04:00,20240721,0,4,0
GO301_24_6856_2,,0m 13s,2024-07-21 15:09:13-04:00,20240721,0,6,0
GO301_24_6157,,1m 47s,2024-07-21 14:31:47-04:00,20240721,0,1,1
GO301_24_7952,,1m 1s,2024-07-21 13:52:01-04:00,20240721,0,4,0
GO301_24_6156,,1m 14s,2024-07-21 14:07:14-04:00,20240721,0,1,0
GO301_24_7554_3,,0m 16s,2024-07-21 14:30:16-04:00,20240721,0,10,0
GO301_24_8754_2,,-2m 43s,2024-07-21 14:43:43-04:00,20240721,0,7,0
GO301_24_6255_1,,-3m 13s,2024-07-21 15:08:13-04:00,20240721,0,1,1
GO301_24_7653_2,,0m 51s,2024-07-21 14:40:51-04:00,20240721,0,10,1
GO301_24_6553_2,,-5m 37s,2024-07-21 15:05:37-04:00,20240721,0,3,1
GO301_24_6754,,-2m 17s,2024-07-21 15:00:17-04:00,20240721,0,2,0
GO301_24_7953_4,,2m 5s,2024-07-21 14:20:05-04:00,20240721,0,4,1
GO301_24_7754,,0m 44s,2024-07-21 15:03:44-04:00,20240721,0,8,0
GO301_24_7954,,3m 34s,2024-07-21 14:54:34-04:00,20240721,0,4,0
GO301_24_6160,,-1m 36s,2024-07-21 15:05:36-04:00,20240721,0,1,0
GO301_24_8053_2,,0m 58s,2024-07-21 14:46:58-04:00,20240721,0,4,1
GO301_24_6753,,2m 12s,2024-07-21 14:35:12-04:00,20240721,0,2,1
GO301_24_8755_2,,0m 26s,2024-07-21 14:43:26-04:00,20240721,0,7,1
GO301_24_7555_3,,-2m 44s,2024-07-21 15:06:44-04:00,20240721,0,10,1
GO301_24_6857_1,,1m 41s,2024-07-21 15:19:41-04:00,20240721,0,6,1
GO301_24_8056,,-1m 54s,2024-07-21 15:20:54-04:00,20240721,0,4,0
GO301_24_8896,,-1m 13s,2024-07-21 15:21:13-04:00,20240721,0,12,0
GO301_24_7955,,0m 54s,2024-07-21 15:21:54-04:00,20240721,0,4,1
GO301_24_7556_3,,-1m 20s,2024-07-21 15:23:20-04:00,20240721,0,10,0
GO301_24_7755,,0m 28s,2024-07-21 15:24:28-04:00,20240721,0,8,1
GO301_24_6256,,-2m 58s,2024-07-21 15:30:58-04:00,20240721,0,1,0
GO301_24_6755,,-3m 53s,2024-07-21 15:30:53-04:00,20240721,0,2,1
GO301_24_6161,,3m 14s,2024-07-21 15:33:14-04:00,20240721,0,1,1
GO301_24_7655_2,,-2m 23s,2024-07-21 15:38:23-04:00,20240721,0,10,1
GO301_24_8900,,-2m 25s,2024-07-21 15:40:25-04:00,20240721,0,12,0
GO301_24_8756_2,,-3m 13s,2024-07-21 15:42:13-04:00,20240721,0,7,0
GO301_24_8757_2,,-1m 1s,2024-07-21 15:42:01-04:00,20240721,0,7,1
GO301_24_8055_2,,-4m 47s,2024-07-21 15:42:47-04:00,20240721,0,4,1
GO301_24_6163,,-1m 6s,2024-07-21 15:48:06-04:00,20240721,0,1,1
GO301_24_7956,,0m 15s,2024-07-21 15:51:15-04:00,20240721,0,4,0
GO301_24_6162,,0m 59s,2024-07-21 15:54:59-04:00,20240721,0,1,0
GO301_24_7656_3,,-2m 44s,2024-07-21 15:55:44-04:00,20240721,0,10,0
GO301_24_6756,,-1m 56s,2024-07-21 16:01:56-04:00,20240721,0,2,0
GO301_24_6863_1,,0m 13s,2024-07-21 16:03:13-04:00,20240721,0,6,1
GO301_24_7756,,-1m 26s,2024-07-21 16:02:26-04:00,20240721,0,8,0
GO301_24_6166,,1m 3s,2024-07-21 16:07:03-04:00,20240721,0,1,0
GO301_24_6257,,-4m 49s,2024-07-21 16:07:49-04:00,20240721,0,1,1
GO301_24_7557_4,,-1m 29s,2024-07-21 16:07:29-04:00,20240721,0,10,1
GO301_24_6860_4,,1m 30s,2024-07-21 16:10:30-04:00,20240721,0,6,0
GO301_24_7957_4,,-1m 5s,2024-07-21 16:16:05-04:00,20240721,0,4,1
GO301_24_8904,,-1m 2s,2024-07-21 16:21:02-04:00,20240721,0,12,0
GO301_24_8058,,1m 11s,2024-07-21 16:22:11-04:00,20240721,0,4,0
GO301_24_6007_2,,4m 35s,2024-07-21 16:23:35-04:00,20240721,0,5,1
GO301_24_7558_4,,1m 41s,2024-07-21 16:25:41-04:00,20240721,0,10,0
GO301_24_7757,,3m 2s,2024-07-21 16:27:02-04:00,20240721,0,8,1
GO301_24_6757,,-2m 17s,2024-07-21 16:31:17-04:00,20240721,0,2,1
GO301_24_6260,,-1m 53s,2024-07-21 16:31:53-04:00,20240721,0,1,0
GO301_24_6165_4,,1m 6s,2024-07-21 16:37:06-04:00,20240721,0,1,1
GO301_24_7657_2,,-1m 15s,2024-07-21 16:39:15-04:00,20240721,0,10,1
GO301_24_8761_2,,-2m 0s,2024-07-21 16:41:00-04:00,20240721,0,7,1
GO301_24_8057_2,,-4m 14s,2024-07-21 16:42:14-04:00,20240721,0,4,1
GO301_24_8758_2,,-2m 3s,2024-07-21 16:43:03-04:00,20240721,0,7,0
GO301_24_8908,,1m 19s,2024-07-21 16:43:19-04:00,20240721,0,12,0
GO301_24_6167,,-3m 19s,2024-07-21 16:46:19-04:00,20240721,0,1,1
GO301_24_7958,,0m 57s,2024-07-21 16:51:57-04:00,20240721,0,4,0
GO301_24_6865_1,,-2m 37s,2024-07-21 16:51:37-04:00,20240721,0,6,1
