trip_id,direction,delay_formatted,local_arrival_time,start_date,schedule_relationship,route_id,direction_id
GO301_24_860,,-3m 54s,2024-07-30 16:10:54-04:00,20240730,0,6,0
GO301_24_1252,,-2m 23s,2024-07-30 16:34:23-04:00,20240730,0,1,0
GO301_24_2064,,0m 11s,2024-07-30 16:45:11-04:00,20240730,0,4,0
GO301_24_164,,-2m 56s,2024-07-30 15:36:56-04:00,20240730,0,1,0
GO301_24_167,,-2m 45s,2024-07-30 15:47:45-04:00,20240730,0,1,1
GO301_24_257,,-3m 48s,2024-07-30 16:09:48-04:00,20240730,0,1,1
GO301_24_756,,-6m 56s,2024-07-30 15:51:56-04:00,20240730,0,2,0
GO301_24_1958,,0m 8s,2024-07-30 15:56:08-04:00,20240730,0,4,0
GO301_24_1150,,-3m 1s,2024-07-30 16:03:01-04:00,20240730,0,1,0
GO301_24_166,,0m 39s,2024-07-30 15:59:39-04:00,20240730,0,1,0
GO301_24_1756,,-1m 46s,2024-07-30 16:02:46-04:00,20240730,0,8,0
GO301_24_169,,-1m 21s,2024-07-30 16:35:21-04:00,20240730,0,1,1
GO301_24_1656,,0m 48s,2024-07-30 16:06:48-04:00,20240730,0,10,0
GO301_24_1658,,0m 56s,2024-07-30 16:24:56-04:00,20240730,0,10,0
GO301_24_760,,-2m 57s,2024-07-30 16:54:57-04:00,20240730,0,2,0
GO301_24_2916,,1m 52s,2024-07-30 16:39:52-04:00,20240730,0,12,0
GO301_24_2914,,-1m 16s,2024-07-30 16:28:16-04:00,20240730,0,12,0
GO301_24_1960,,0m 15s,2024-07-30 16:21:15-04:00,20240730,0,4,0
GO301_24_1962,,-1m 38s,2024-07-30 16:53:38-04:00,20240730,0,4,0
GO301_24_171,,-2m 58s,2024-07-30 16:45:58-04:00,20240730,0,1,1
GO301_24_1758,,-2m 56s,2024-07-30 16:46:56-04:00,20240730,0,8,0
GO301_24_1655,,3m 14s,2024-07-30 15:43:14-04:00,20240730,0,10,1
GO301_24_18,,1m 55s,2024-07-30 16:49:55-04:00,20240730,0,5,0
GO301_24_80,,-2m 24s,2024-07-30 16:57:24-04:00,20240730,0,5,0
GO301_24_1959,,16m 18s,2024-07-30 16:37:18-04:00,20240730,0,4,1
GO301_24_657,,1m 57s,2024-07-30 16:51:57-04:00,20240730,0,10,1
GO301_24_758,,1m 0s,2024-07-30 16:25:00-04:00,20240730,0,2,0
GO301_24_168,,0m 23s,2024-07-30 16:33:23-04:00,20240730,0,1,0
GO301_24_170,,1m 28s,2024-07-30 16:46:28-04:00,20240730,0,1,0
GO301_24_862,,0m 4s,2024-07-30 16:52:04-04:00,20240730,0,6,0
GO301_24_1154,,1m 24s,2024-07-30 16:58:24-04:00,20240730,0,1,0
GO301_24_1657,,3m 2s,2024-07-30 16:43:02-04:00,20240730,0,10,1
GO301_24_2761,,-3m 27s,2024-07-30 16:40:27-04:00,20240730,0,7,1
GO301_24_1759,,-1m 22s,2024-07-30 16:23:22-04:00,20240730,0,8,1
GO301_24_859,,-2m 43s,2024-07-30 16:26:43-04:00,20240730,0,6,1
GO301_24_2057,,0m 4s,2024-07-30 16:56:04-04:00,20240730,0,4,1
GO301_24_757,,-1m 11s,2024-07-30 16:29:11-04:00,20240730,0,2,1
GO301_24_1955,,15m 52s,2024-07-30 15:36:52-04:00,20240730,0,4,1
GO301_24_2918,,4m 48s,2024-07-30 16:59:48-04:00,20240730,0,12,0
GO301_24_861,,-2m 56s,2024-07-30 17:00:56-04:00,20240730,0,6,1
GO301_24_1558,,1m 53s,2024-07-30 17:01:53-04:00,20240730,0,10,0
GO301_24_2920,,0m 16s,2024-07-30 17:03:16-04:00,20240730,0,12,0
GO301_24_1559,,1m 0s,2024-07-30 17:06:00-04:00,20240730,0,10,1
GO301_24_2762,,0m 52s,2024-07-30 17:06:52-04:00,20240730,0,7,0
GO301_24_1056,,1m 29s,2024-07-30 17:07:29-04:00,20240730,0,4,0
GO301_24_864,,-3m 42s,2024-07-30 17:07:42-04:00,20240730,0,6,0
GO301_24_660,,-5m 30s,2024-07-30 17:08:30-04:00,20240730,0,10,0
GO301_24_261,,0m 46s,2024-07-30 17:11:46-04:00,20240730,0,1,1
GO301_24_266,,0m 27s,2024-07-30 17:12:27-04:00,20240730,0,1,0
GO301_24_2922,,1m 25s,2024-07-30 17:13:25-04:00,20240730,0,12,0
GO301_24_2763,,1m 10s,2024-07-30 17:14:10-04:00,20240730,0,7,1
GO301_24_2066,,0m 8s,2024-07-30 17:16:08-04:00,20240730,0,4,0
GO301_24_1760,,-2m 40s,2024-07-30 17:15:40-04:00,20240730,0,8,0
GO301_24_17,,-8m 55s,2024-07-30 17:17:55-04:00,20240730,0,5,1
GO301_24_1963,,1m 40s,2024-07-30 17:17:40-04:00,20240730,0,4,1
GO301_24_1258,,-4m 21s,2024-07-30 17:20:21-04:00,20240730,0,1,0
GO301_24_1964,,-3m 30s,2024-07-30 17:21:30-04:00,20240730,0,4,0
GO301_24_762,,0m 33s,2024-07-30 17:21:33-04:00,20240730,0,2,0
GO301_24_662,,-7m 43s,2024-07-30 17:23:43-04:00,20240730,0,10,0
GO301_24_1660,,0m 34s,2024-07-30 17:27:34-04:00,20240730,0,10,0
GO301_24_2924,,0m 12s,2024-07-30 17:28:12-04:00,20240730,0,12,0
GO301_24_863,,-2m 41s,2024-07-30 17:27:41-04:00,20240730,0,6,1
GO301_24_2766,,-4m 51s,2024-07-30 17:28:51-04:00,20240730,0,7,0
GO301_24_42,,-2m 36s,2024-07-30 17:34:36-04:00,20240730,0,5,0
GO301_24_761,,0m 59s,2024-07-30 17:34:59-04:00,20240730,0,2,1
GO301_24_172,,0m 0s,2024-07-30 17:36:00-04:00,20240730,0,1,0
GO301_24_866,,-2m 42s,2024-07-30 17:37:42-04:00,20240730,0,6,0
GO301_24_2926,,1m 12s,2024-07-30 17:37:12-04:00,20240730,0,12,0
GO301_24_563,,3m 36s,2024-07-30 17:38:36-04:00,20240730,0,3,1
GO301_24_1162,,1m 17s,2024-07-30 17:40:17-04:00,20240730,0,1,0
GO301_24_1661,,2m 56s,2024-07-30 17:40:56-04:00,20240730,0,10,1
GO301_24_1562,,1m 12s,2024-07-30 17:43:12-04:00,20240730,0,10,0
GO301_24_1060,,0m 10s,2024-07-30 17:45:10-04:00,20240730,0,4,0
GO301_24_173_1,,-1m 53s,2024-07-30 17:45:53-04:00,20240730,0,1,1
GO301_24_2928,,2m 15s,2024-07-30 17:46:15-04:00,20240730,0,12,0
GO301_24_268,,-1m 49s,2024-07-30 17:47:49-04:00,20240730,0,1,0
GO301_24_1965_1,,0m 45s,2024-07-30 17:48:45-04:00,20240730,0,4,1
GO301_24_45,,-1m 7s,2024-07-30 17:50:07-04:00,20240730,0,5,1
GO301_24_664,,0m 33s,2024-07-30 17:50:33-04:00,20240730,0,10,0
GO301_24_1264,,1m 49s,2024-07-30 17:52:49-04:00,20240730,0,1,0
GO301_24_1161,,-2m 52s,2024-07-30 17:53:52-04:00,20240730,0,1,1
GO301_24_868,,0m 28s,2024-07-30 17:54:28-04:00,20240730,0,6,0
GO301_24_766,,1m 50s,2024-07-30 17:54:50-04:00,20240730,0,2,0
GO301_24_2765,,-1m 1s,2024-07-30 17:55:01-04:00,20240730,0,7,1
GO301_24_2768,,0m 43s,2024-07-30 17:57:43-04:00,20240730,0,7,0
GO301_24_1762,,0m 16s,2024-07-30 17:57:16-04:00,20240730,0,8,0
GO301_24_2936,,-1m 55s,2024-07-30 17:59:55-04:00,20240730,0,12,0
GO301_24_2068,,0m 16s,2024-07-30 18:01:16-04:00,20240730,0,4,0
GO301_24_174,,0m 10s,2024-07-30 18:01:10-04:00,20240730,0,1,0
GO301_24_865,,-2m 23s,2024-07-30 18:00:23-04:00,20240730,0,6,1
GO301_24_1062,,-3m 33s,2024-07-30 18:03:33-04:00,20240730,0,4,0
GO301_24_1166,,0m 35s,2024-07-30 18:04:35-04:00,20240730,0,1,0
GO301_24_1564,,-3m 51s,2024-07-30 18:04:51-04:00,20240730,0,10,0
GO301_24_768,,0m 0s,2024-07-30 18:09:00-04:00,20240730,0,2,0
GO301_24_2938,,-1m 57s,2024-07-30 18:08:57-04:00,20240730,0,12,0
GO301_24_270,,-3m 49s,2024-07-30 18:09:49-04:00,20240730,0,1,0
GO301_24_1561_1,,11m 9s,2024-07-30 18:10:09-04:00,20240730,0,10,1
