trip_id,direction,delay_formatted,local_arrival_time,start_date,schedule_relationship,route_id,direction_id
GO301_24_718,,-4m 40s,2024-07-15 10:05:40-04:00,20240715,0,2,0
GO301_24_1292,,-4m 35s,2024-07-15 10:24:35-04:00,20240715,0,1,0
GO301_24_1616,,1m 17s,2024-07-15 10:00:17-04:00,20240715,0,10,0
GO301_24_1618,,1m 54s,2024-07-15 11:00:54-04:00,20240715,0,10,0
GO301_24_241,,-2m 33s,2024-07-15 10:13:33-04:00,20240715,0,1,1
GO301_24_1916,,-1m 10s,2024-07-15 09:51:10-04:00,20240715,0,4,0
GO301_24_134,,-1m 37s,2024-07-15 09:54:37-04:00,20240715,0,1,0
GO301_24_141,,2m 26s,2024-07-15 10:37:26-04:00,20240715,0,1,1
GO301_24_1525,,-3m 3s,2024-07-15 10:05:03-04:00,20240715,0,10,1
GO301_24_820,,0m 0s,2024-07-15 10:15:52-04:00,20240715,0,6,0
GO301_24_2023,,2m 37s,2024-07-15 10:23:37-04:00,20240715,0,4,1
GO301_24_143,,-1m 58s,2024-07-15 10:54:58-04:00,20240715,0,1,1
GO301_24_1927_2,,-4m 22s,2024-07-15 10:46:22-04:00,20240715,0,4,1
GO301_24_835,,2m 59s,2024-07-15 10:29:59-04:00,20240715,0,6,1
GO301_24_1627_1,,0m 37s,2024-07-15 10:40:37-04:00,20240715,0,10,1
GO301_24_1717,,1m 22s,2024-07-15 10:25:22-04:00,20240715,0,8,1
GO301_24_737_2,,1m 43s,2024-07-15 10:31:43-04:00,20240715,0,2,1
GO301_24_2018,,-2m 26s,2024-07-15 10:22:26-04:00,20240715,0,4,0
GO301_24_1518,,-1m 17s,2024-07-15 10:32:17-04:00,20240715,0,10,0
GO301_24_136,,-1m 1s,2024-07-15 10:41:01-04:00,20240715,0,1,0
GO301_24_2722,,0m 20s,2024-07-15 10:45:20-04:00,20240715,0,7,0
GO301_24_1918,,1m 33s,2024-07-15 10:52:33-04:00,20240715,0,4,0
GO301_24_722,,-2m 49s,2024-07-15 11:07:49-04:00,20240715,0,2,0
GO301_24_1716,,-1m 52s,2024-07-15 11:05:52-04:00,20240715,0,8,0
GO301_24_1527,,4m 4s,2024-07-15 11:12:04-04:00,20240715,0,10,1
GO301_24_822,,-2m 48s,2024-07-15 11:13:48-04:00,20240715,0,6,0
GO301_24_1291,,-2m 57s,2024-07-15 11:14:57-04:00,20240715,0,1,1
GO301_24_138,,21m 31s,2024-07-15 11:16:31-04:00,20240715,0,1,0
GO301_24_627,,7m 29s,2024-07-15 11:21:29-04:00,20240715,0,10,1
GO301_24_2020,,-3m 0s,2024-07-15 11:21:00-04:00,20240715,0,4,0
GO301_24_2025,,3m 51s,2024-07-15 11:24:51-04:00,20240715,0,4,1
GO301_24_837,,2m 9s,2024-07-15 11:27:09-04:00,20240715,0,6,1
GO301_24_1294,,0m 0s,2024-07-15 11:28:00-04:00,20240715,0,1,0
GO301_24_1719,,0m 0s,2024-07-15 11:28:00-04:00,20240715,0,8,1
GO301_24_739_2,,-1m 55s,2024-07-15 11:30:55-04:00,20240715,0,2,1
GO301_24_521,,-1m 9s,2024-07-15 11:33:09-04:00,20240715,0,3,1
GO301_24_145,,-1m 13s,2024-07-15 11:34:13-04:00,20240715,0,1,1
GO301_24_1520,,1m 22s,2024-07-15 11:34:22-04:00,20240715,0,10,0
GO301_24_1629_1,,-2m 28s,2024-07-15 11:38:28-04:00,20240715,0,10,1
GO301_24_2876,,8m 16s,2024-07-15 11:43:16-04:00,20240715,0,12,0
GO301_24_144,,1m 31s,2024-07-15 11:43:31-04:00,20240715,0,1,0
GO301_24_2724,,1m 28s,2024-07-15 11:46:28-04:00,20240715,0,7,0
GO301_24_1920,,-1m 17s,2024-07-15 11:51:17-04:00,20240715,0,4,0
GO301_24_146,,-1m 50s,2024-07-15 11:54:50-04:00,20240715,0,1,0
GO301_24_147,,0m 21s,2024-07-15 11:55:21-04:00,20240715,0,1,1
GO301_24_1929_2,,6m 41s,2024-07-15 11:56:41-04:00,20240715,0,4,1
GO301_24_1620,,0m 0s,2024-07-15 11:59:00-04:00,20240715,0,10,0
GO301_24_2751,,-1m 33s,2024-07-15 12:01:33-04:00,20240715,0,7,1
GO301_24_724,,-5m 12s,2024-07-15 12:04:12-04:00,20240715,0,2,0
GO301_24_2882,,2m 40s,2024-07-15 12:10:40-04:00,20240715,0,12,0
GO301_24_1293,,-5m 39s,2024-07-15 12:11:39-04:00,20240715,0,1,1
GO301_24_1529,,5m 47s,2024-07-15 12:13:47-04:00,20240715,0,10,1
GO301_24_824,,0m 0s,2024-07-15 12:15:00-04:00,20240715,0,6,0
GO301_24_1718,,8m 16s,2024-07-15 12:14:16-04:00,20240715,0,8,0
824X_2024-07-15,,5m 42s,2024-07-15 12:20:42-04:00,20240715,1,6,0
GO301_24_2027,,1m 17s,2024-07-15 12:22:17-04:00,20240715,0,4,1
GO301_24_2050,,1m 16s,2024-07-15 12:25:16-04:00,20240715,0,4,0
GO301_24_839,,0m 27s,2024-07-15 12:25:27-04:00,20240715,0,6,1
GO301_24_1721,,-1m 53s,2024-07-15 12:27:53-04:00,20240715,0,8,1
GO301_24_1296,,0m 51s,2024-07-15 12:28:51-04:00,20240715,0,1,0
GO301_24_751_2,,-3m 22s,2024-07-15 12:28:22-04:00,20240715,0,2,1
GO301_24_1550_1,,-4m 3s,2024-07-15 12:32:03-04:00,20240715,0,10,0
GO301_24_1631_1,,-2m 54s,2024-07-15 12:38:54-04:00,20240715,0,10,1
GO301_24_2884,,1m 43s,2024-07-15 12:39:43-04:00,20240715,0,12,0
GO301_24_148,,-2m 24s,2024-07-15 12:40:24-04:00,20240715,0,1,0
GO301_24_2750,,-1m 14s,2024-07-15 12:44:14-04:00,20240715,0,7,0
GO301_24_1950,,-2m 54s,2024-07-15 12:50:54-04:00,20240715,0,4,0
GO301_24_150,,-1m 31s,2024-07-15 12:54:31-04:00,20240715,0,1,0
GO301_24_1931_2,,5m 8s,2024-07-15 12:55:08-04:00,20240715,0,4,1
GO301_24_155,,0m 12s,2024-07-15 12:55:12-04:00,20240715,0,1,1
GO301_24_1650,,-1m 36s,2024-07-15 12:58:36-04:00,20240715,0,10,0
GO301_24_2753,,-1m 40s,2024-07-15 13:01:40-04:00,20240715,0,7,1
GO301_24_1750,,-3m 51s,2024-07-15 13:03:51-04:00,20240715,0,8,0
GO301_24_750,,-3m 28s,2024-07-15 13:06:28-04:00,20240715,0,2,0
GO301_24_1551,,-1m 51s,2024-07-15 13:07:51-04:00,20240715,0,10,1
GO301_24_2890,,1m 44s,2024-07-15 13:09:44-04:00,20240715,0,12,0
GO301_24_1295,,0m 4s,2024-07-15 13:16:04-04:00,20240715,0,1,1
GO301_24_852,,0m 37s,2024-07-15 13:15:37-04:00,20240715,0,6,0
GO301_24_2052,,-3m 45s,2024-07-15 13:20:45-04:00,20240715,0,4,0
GO301_24_2051,,2m 51s,2024-07-15 13:23:51-04:00,20240715,0,4,1
GO301_24_1298,,-2m 53s,2024-07-15 13:24:53-04:00,20240715,0,1,0
GO301_24_853,,0m 8s,2024-07-15 13:25:08-04:00,20240715,0,6,1
GO301_24_753_2,,-3m 27s,2024-07-15 13:28:27-04:00,20240715,0,2,1
GO301_24_1753,,1m 32s,2024-07-15 13:29:32-04:00,20240715,0,8,1
GO301_24_555,,-3m 54s,2024-07-15 13:31:54-04:00,20240715,0,3,1
GO301_24_157,,-1m 57s,2024-07-15 13:34:57-04:00,20240715,0,1,1
GO301_24_1651_1,,-2m 3s,2024-07-15 13:38:03-04:00,20240715,0,10,1
GO301_24_1552,,2m 9s,2024-07-15 13:38:09-04:00,20240715,0,10,0
GO301_24_2892,,2m 10s,2024-07-15 13:40:10-04:00,20240715,0,12,0
GO301_24_152,,1m 30s,2024-07-15 13:43:30-04:00,20240715,0,1,0
GO301_24_2752,,2m 20s,2024-07-15 13:47:20-04:00,20240715,0,7,0
