trip_id,direction,delay_formatted,local_arrival_time,start_date,schedule_relationship,route_id,direction_id
GO303_24_7713,,0m 44s,2025-01-01 09:31:44-05:00,20250101,0,8,1
GO303_24_6754,,-2m 28s,2025-01-01 14:46:28-05:00,20250101,0,2,0
GO303_24_6254,,-2m 42s,2025-01-01 14:31:42-05:00,20250101,0,1,0
GO303_24_7754,,-7m 26s,2025-01-01 15:12:26-05:00,20250101,0,8,0
GO303_24_8754,,0m 5s,2025-01-01 15:01:05-05:00,20250101,0,7,0
GO303_24_6156,,0m 5s,2025-01-01 14:08:05-05:00,20250101,0,1,0
GO303_24_7958,,-3m 53s,2025-01-01 14:13:53-05:00,20250101,0,4,0
GO303_24_7558,,-3m 31s,2025-01-01 14:18:31-05:00,20250101,0,10,0
GO303_24_6157,,0m 0s,2025-01-01 14:40:00-05:00,20250101,0,1,1
GO303_24_6854,,-4m 14s,2025-01-01 14:24:14-05:00,20250101,0,6,0
GO303_24_7960,,-1m 32s,2025-01-01 14:38:32-05:00,20250101,0,4,0
GO303_24_6158,,-3m 24s,2025-01-01 14:42:24-05:00,20250101,0,1,0
GO303_24_7560,,-2m 5s,2025-01-01 14:57:05-05:00,20250101,0,10,0
GO303_24_6160,,-2m 56s,2025-01-01 15:06:56-05:00,20250101,0,1,0
GO303_24_7962,,-2m 26s,2025-01-01 15:14:26-05:00,20250101,0,4,0
GO303_24_7562,,-3m 13s,2025-01-01 15:18:13-05:00,20250101,0,10,0
GO303_24_6856,,-5m 17s,2025-01-01 15:23:17-05:00,20250101,0,6,0
GO303_24_7959,,-3m 24s,2025-01-01 14:31:24-05:00,20250101,0,4,1
GO303_24_7753,,-3m 42s,2025-01-01 14:28:42-05:00,20250101,0,8,1
GO303_24_8755,,-2m 46s,2025-01-01 14:42:46-05:00,20250101,0,7,1
GO303_24_7557,,-3m 30s,2025-01-01 14:25:30-05:00,20250101,0,10,1
GO303_24_7961,,-3m 44s,2025-01-01 15:07:44-05:00,20250101,0,4,1
GO303_24_7559,,-1m 51s,2025-01-01 14:48:51-05:00,20250101,0,10,1
GO303_24_8918,,-2m 37s,2025-01-01 15:03:37-05:00,20250101,0,12,0
GO303_24_8920,,0m 15s,2025-01-01 15:25:15-05:00,20250101,0,12,0
GO303_24_6159,,-3m 22s,2025-01-01 14:56:22-05:00,20250101,0,1,1
GO303_24_6753,,-1m 18s,2025-01-01 15:04:18-05:00,20250101,0,2,1
GO303_24_7755,,-2m 31s,2025-01-01 15:29:31-05:00,20250101,0,8,1
GO303_24_6255,,-3m 19s,2025-01-01 15:12:19-05:00,20250101,0,1,1
GO303_24_7561,,-3m 43s,2025-01-01 15:25:43-05:00,20250101,0,10,1
GO303_24_6857,,-3m 51s,2025-01-01 15:15:51-05:00,20250101,0,6,1
GO303_24_7555,,-1m 5s,2025-01-01 13:47:05-05:00,20250101,0,10,1
GO303_24_7963,,-3m 59s,2025-01-01 15:31:59-05:00,20250101,0,4,1
GO303_24_6256,,0m 0s,2025-01-01 15:33:00-05:00,20250101,0,1,0
GO303_24_7964,,-2m 10s,2025-01-01 15:37:10-05:00,20250101,0,4,0
GO303_24_6161,,-3m 46s,2025-01-01 15:37:46-05:00,20250101,0,1,1
GO303_24_8757,,-1m 36s,2025-01-01 15:43:36-05:00,20250101,0,7,1
GO303_24_6756,,-5m 45s,2025-01-01 15:43:45-05:00,20250101,0,2,0
GO303_24_6162,,-1m 5s,2025-01-01 15:44:05-05:00,20250101,0,1,0
GO303_24_8922,,-1m 5s,2025-01-01 15:44:05-05:00,20250101,0,12,0
GO303_24_7563,,-1m 22s,2025-01-01 15:47:22-05:00,20250101,0,10,1
GO303_24_6553,,-3m 34s,2025-01-01 15:48:34-05:00,20250101,0,3,1
GO303_24_7564,,-2m 40s,2025-01-01 15:57:40-05:00,20250101,0,10,0
GO303_24_6163,,-2m 40s,2025-01-01 15:57:40-05:00,20250101,0,1,1
GO303_24_8756,,0m 22s,2025-01-01 16:01:22-05:00,20250101,0,7,0
GO303_24_8924,,-1m 30s,2025-01-01 16:04:30-05:00,20250101,0,12,0
GO303_24_6755,,1m 0s,2025-01-01 16:06:00-05:00,20250101,0,2,1
GO303_24_6166,,-1m 15s,2025-01-01 16:07:15-05:00,20250101,0,1,0
GO303_24_7965,,-2m 27s,2025-01-01 16:08:27-05:00,20250101,0,4,1
GO303_24_6257,,-4m 54s,2025-01-01 16:11:54-05:00,20250101,0,1,1
GO303_24_7756,,-5m 52s,2025-01-01 16:14:52-05:00,20250101,0,8,0
GO303_24_7966,,-1m 40s,2025-01-01 16:15:40-05:00,20250101,0,4,0
GO303_24_6863,,-3m 19s,2025-01-01 16:15:19-05:00,20250101,0,6,1
GO303_24_7566,,-3m 43s,2025-01-01 16:18:43-05:00,20250101,0,10,0
GO303_24_8926,,-1m 15s,2025-01-01 16:24:15-05:00,20250101,0,12,0
GO303_24_6860,,-1m 5s,2025-01-01 16:27:05-05:00,20250101,0,6,0
GO303_24_7565,,0m 0s,2025-01-01 16:28:00-05:00,20250101,0,10,1
GO303_24_7757,,-3m 24s,2025-01-01 16:28:24-05:00,20250101,0,8,1
GO303_24_6260,,-2m 26s,2025-01-01 16:31:26-05:00,20250101,0,1,0
GO303_24_7967,,-3m 42s,2025-01-01 16:31:42-05:00,20250101,0,4,1
