trip_id,direction,delay_formatted,local_arrival_time,start_date,schedule_relationship,route_id,direction_id
GO301_24_13,,3m 4s,2024-07-19 14:30:04-04:00,20240719,0,5,1
GO301_24_1952,,1m 22s,2024-07-19 13:53:22-04:00,20240719,0,4,0
GO301_24_2056,,-3m 3s,2024-07-19 14:21:03-04:00,20240719,0,4,0
GO301_24_1654,,-1m 37s,2024-07-19 14:58:37-04:00,20240719,0,10,0
GO301_24_262,,-4m 36s,2024-07-19 15:22:36-04:00,20240719,0,1,0
GO301_24_2754,,-1m 24s,2024-07-19 14:44:24-04:00,20240719,0,7,0
GO301_24_156,,1m 5s,2024-07-19 13:56:05-04:00,20240719,0,1,0
GO301_24_1954,,-1m 34s,2024-07-19 14:49:34-04:00,20240719,0,4,0
GO301_24_160,,-3m 2s,2024-07-19 14:56:02-04:00,20240719,0,1,0
GO301_24_856,,-1m 24s,2024-07-19 15:12:24-04:00,20240719,0,6,0
GO301_24_12,,-4m 10s,2024-07-19 13:29:10-04:00,20240719,0,5,0
GO301_24_2902,,-1m 34s,2024-07-19 15:07:34-04:00,20240719,0,12,0
GO301_24_557,,-4m 49s,2024-07-19 14:32:49-04:00,20240719,0,3,1
GO301_24_2053,,15m 47s,2024-07-19 14:39:47-04:00,20240719,0,4,1
GO301_24_161,,-3m 28s,2024-07-19 14:42:28-04:00,20240719,0,1,1
GO301_24_162,,0m 9s,2024-07-19 15:06:09-04:00,20240719,0,1,0
GO301_24_1956,,-2m 29s,2024-07-19 15:15:29-04:00,20240719,0,4,0
GO301_24_163,,-1m 8s,2024-07-19 14:54:08-04:00,20240719,0,1,1
GO301_24_1953,,-10m 48s,2024-07-19 14:40:48-04:00,20240719,0,4,1
GO301_24_1754,,-1m 39s,2024-07-19 15:08:39-04:00,20240719,0,8,0
GO301_24_1653,,4m 50s,2024-07-19 14:44:50-04:00,20240719,0,10,1
GO301_24_755,,-2m 10s,2024-07-19 14:29:10-04:00,20240719,0,2,1
GO301_24_855,,2m 16s,2024-07-19 14:24:16-04:00,20240719,0,6,1
