trip_id,direction,delay_formatted,local_arrival_time,start_date,schedule_relationship,route_id,direction_id
GO301_24_262,,-3m 8s,2024-07-17 15:23:08-04:00,20240717,0,1,0
GO301_24_1252,,-1m 46s,2024-07-17 16:35:46-04:00,20240717,0,1,0
GO301_24_2064,,0m 22s,2024-07-17 16:45:22-04:00,20240717,0,4,0
GO301_24_1656,,1m 12s,2024-07-17 16:07:12-04:00,20240717,0,10,0
GO301_24_1150,,-2m 17s,2024-07-17 16:04:17-04:00,20240717,0,1,0
GO301_24_257,,-1m 42s,2024-07-17 16:11:42-04:00,20240717,0,1,1
GO301_24_169,,-1m 43s,2024-07-17 16:35:43-04:00,20240717,0,1,1
GO301_24_656,,-1m 46s,2024-07-17 15:46:46-04:00,20240717,0,10,0
GO301_24_164,,0m 37s,2024-07-17 15:38:37-04:00,20240717,0,1,0
GO301_24_1959,,0m 57s,2024-07-17 16:21:57-04:00,20240717,0,4,1
GO301_24_1557,,1m 21s,2024-07-17 16:08:21-04:00,20240717,0,10,1
GO301_24_1960,,-1m 48s,2024-07-17 16:20:48-04:00,20240717,0,4,0
GO301_24_657,,2m 55s,2024-07-17 16:52:55-04:00,20240717,0,10,1
GO301_24_1992,,-2m 49s,2024-07-17 16:27:49-04:00,20240717,0,4,0
GO301_24_166,,0m 54s,2024-07-17 15:59:54-04:00,20240717,0,1,0
GO301_24_861,,1m 10s,2024-07-17 17:03:10-04:00,20240717,0,6,1
GO301_24_1657,,5m 0s,2024-07-17 16:45:00-04:00,20240717,0,10,1
GO301_24_1759,,-2m 34s,2024-07-17 16:22:34-04:00,20240717,0,8,1
GO301_24_2057,,1m 44s,2024-07-17 16:57:44-04:00,20240717,0,4,1
GO301_24_2916,,2m 10s,2024-07-17 16:40:10-04:00,20240717,0,12,0
GO301_24_1758,,-1m 41s,2024-07-17 16:47:41-04:00,20240717,0,8,0
GO301_24_1056,,0m 44s,2024-07-17 17:06:44-04:00,20240717,0,4,0
GO301_24_757,,-1m 46s,2024-07-17 16:29:46-04:00,20240717,0,2,1
GO301_24_558,,-2m 0s,2024-07-17 16:15:00-04:00,20240717,0,3,0
GO301_24_758,,2m 2s,2024-07-17 16:26:02-04:00,20240717,0,2,0
GO301_24_1658,,1m 37s,2024-07-17 16:25:37-04:00,20240717,0,10,0
GO301_24_1962,,1m 15s,2024-07-17 16:55:15-04:00,20240717,0,4,0
GO301_24_168,,-1m 41s,2024-07-17 16:32:41-04:00,20240717,0,1,0
GO301_24_1558,,1m 16s,2024-07-17 17:01:16-04:00,20240717,0,10,0
GO301_24_864,,-3m 3s,2024-07-17 17:07:03-04:00,20240717,0,6,0
GO301_24_171,,-1m 29s,2024-07-17 16:46:29-04:00,20240717,0,1,1
GO301_24_2761,,-3m 53s,2024-07-17 16:40:53-04:00,20240717,0,7,1
GO301_24_2918,,0m 16s,2024-07-17 16:55:16-04:00,20240717,0,12,0
GO301_24_2920,,0m 21s,2024-07-17 17:03:21-04:00,20240717,0,12,0
GO301_24_2762,,-1m 38s,2024-07-17 17:05:38-04:00,20240717,0,7,0
GO301_24_1559,,4m 4s,2024-07-17 17:09:04-04:00,20240717,0,10,1
GO301_24_2760,,1m 32s,2024-07-17 16:41:32-04:00,20240717,0,7,0
GO301_24_658,,1m 3s,2024-07-17 16:39:03-04:00,20240717,0,10,0
GO301_24_170,,-1m 17s,2024-07-17 16:44:17-04:00,20240717,0,1,0
GO301_24_760,,-2m 44s,2024-07-17 16:54:44-04:00,20240717,0,2,0
GO301_24_80,,-2m 8s,2024-07-17 16:57:08-04:00,20240717,0,5,0
GO301_24_18,,1m 41s,2024-07-17 16:49:41-04:00,20240717,0,5,0
GO301_24_862,,-1m 30s,2024-07-17 16:51:30-04:00,20240717,0,6,0
GO301_24_1154,,1m 20s,2024-07-17 16:58:20-04:00,20240717,0,1,0
GO301_24_2922,,-2m 11s,2024-07-17 17:10:11-04:00,20240717,0,12,0
GO301_24_266,,-1m 12s,2024-07-17 17:11:12-04:00,20240717,0,1,0
