trip_id,direction,delay_formatted,local_arrival_time,start_date,schedule_relationship,route_id,direction_id
GO301_24_6820,,2m 40s,2024-07-06 10:10:40-04:00,20240706,0,6,0
GO301_24_8712,,-2m 28s,2024-07-06 07:43:28-04:00,20240706,0,7,0
GO301_24_8016,,0m 26s,2024-07-06 09:21:26-04:00,20240706,0,4,0
GO301_24_7616,,1m 30s,2024-07-06 09:58:30-04:00,20240706,0,10,0
GO301_24_6718,,0m 37s,2024-07-06 10:02:37-04:00,20240706,0,2,0
GO301_24_8020,,0m 31s,2024-07-06 10:21:31-04:00,20240706,0,4,0
GO301_24_6121,,1m 5s,2024-07-06 09:31:05-04:00,20240706,0,1,1
GO301_24_6120,,-2m 47s,2024-07-06 09:04:47-04:00,20240706,0,1,0
GO301_24_8015,,-8m 18s,2024-07-06 09:48:18-04:00,20240706,0,4,1
GO301_24_7516,,-1m 11s,2024-07-06 09:29:11-04:00,20240706,0,10,0
GO301_24_8716,,-3m 50s,2024-07-06 09:42:50-04:00,20240706,0,7,0
GO301_24_7916,,0m 8s,2024-07-06 09:51:08-04:00,20240706,0,4,0
GO301_24_6818,,0m 42s,2024-07-06 09:54:42-04:00,20240706,0,6,0
GO301_24_6124,,1m 13s,2024-07-06 10:07:13-04:00,20240706,0,1,0
GO301_24_8717,,-1m 56s,2024-07-06 09:42:56-04:00,20240706,0,7,1
GO301_24_7517,,-1m 57s,2024-07-06 10:07:57-04:00,20240706,0,10,1
GO301_24_7915,,-4m 58s,2024-07-06 10:17:58-04:00,20240706,0,4,1
GO301_24_6215,,-2m 35s,2024-07-06 10:10:35-04:00,20240706,0,1,1
GO301_24_6511,,0m 22s,2024-07-06 10:36:22-04:00,20240706,0,3,1
GO301_24_6123,,1m 30s,2024-07-06 10:31:30-04:00,20240706,0,1,1
GO301_24_7716,,-1m 49s,2024-07-06 10:02:49-04:00,20240706,0,8,0
GO301_24_6817,,-2m 42s,2024-07-06 10:26:42-04:00,20240706,0,6,1
GO301_24_7615,,-5m 48s,2024-07-06 10:41:48-04:00,20240706,0,10,1
GO301_24_7715,,0m 29s,2024-07-06 10:24:29-04:00,20240706,0,8,1
GO301_24_6721,,4m 13s,2024-07-06 10:37:13-04:00,20240706,0,2,1
GO301_24_8856,,-1m 27s,2024-07-06 10:21:27-04:00,20240706,0,12,0
GO301_24_7520,,1m 25s,2024-07-06 10:25:25-04:00,20240706,0,10,0
GO301_24_7104,,1m 25s,2024-07-06 10:28:25-04:00,20240706,0,1,0
GO301_24_8860,,-1m 35s,2024-07-06 10:41:35-04:00,20240706,0,12,0
GO301_24_7714,,2m 28s,2024-07-06 09:05:28-04:00,20240706,0,8,0
GO301_24_8718,,-1m 27s,2024-07-06 10:44:27-04:00,20240706,0,7,0
GO301_24_8719,,2m 33s,2024-07-06 10:45:33-04:00,20240706,0,7,1
GO301_24_7920,,1m 11s,2024-07-06 10:52:11-04:00,20240706,0,4,0
GO301_24_8017,,-2m 44s,2024-07-06 10:54:44-04:00,20240706,0,4,1
GO301_24_6126,,2m 5s,2024-07-06 10:56:05-04:00,20240706,0,1,0
GO301_24_7620,,1m 27s,2024-07-06 10:58:27-04:00,20240706,0,10,0
GO301_24_6720,,-1m 49s,2024-07-06 11:01:49-04:00,20240706,0,2,0
GO301_24_7718,,-1m 5s,2024-07-06 11:02:05-04:00,20240706,0,8,0
GO301_24_7519,,0m 23s,2024-07-06 11:08:23-04:00,20240706,0,10,1
GO301_24_6128,,2m 12s,2024-07-06 11:08:12-04:00,20240706,0,1,0
GO301_24_6822,,2m 28s,2024-07-06 11:10:28-04:00,20240706,0,6,0
GO301_24_6217,,1m 54s,2024-07-06 11:12:54-04:00,20240706,0,1,1
GO301_24_8022,,0m 0s,2024-07-06 11:21:00-04:00,20240706,0,4,0
GO301_24_8864,,-2m 23s,2024-07-06 11:20:23-04:00,20240706,0,12,0
GO301_24_7717,,-2m 34s,2024-07-06 11:22:34-04:00,20240706,0,8,1
GO301_24_7917,,3m 14s,2024-07-06 11:24:14-04:00,20240706,0,4,1
GO301_24_7522,,1m 20s,2024-07-06 11:25:20-04:00,20240706,0,10,0
GO301_24_6823,,-2m 20s,2024-07-06 11:26:20-04:00,20240706,0,6,1
GO301_24_6127,,0m 29s,2024-07-06 11:30:29-04:00,20240706,0,1,1
GO301_24_6723,,0m 9s,2024-07-06 11:33:09-04:00,20240706,0,2,1
GO301_24_6220,,0m 29s,2024-07-06 11:35:29-04:00,20240706,0,1,0
GO301_24_7617,,-6m 58s,2024-07-06 11:40:58-04:00,20240706,0,10,1
GO301_24_8868,,-2m 43s,2024-07-06 11:40:43-04:00,20240706,0,12,0
GO301_24_8721,,-1m 0s,2024-07-06 11:42:00-04:00,20240706,0,7,1
GO301_24_6129,,-1m 43s,2024-07-06 11:48:43-04:00,20240706,0,1,1
GO301_24_7922,,-1m 49s,2024-07-06 11:50:49-04:00,20240706,0,4,0
GO301_24_8019,,-3m 24s,2024-07-06 11:53:24-04:00,20240706,0,4,1
GO301_24_6130,,0m 47s,2024-07-06 11:54:47-04:00,20240706,0,1,0
GO301_24_8720,,10m 25s,2024-07-06 11:57:25-04:00,20240706,0,7,0
GO301_24_7622,,3m 11s,2024-07-06 12:00:11-04:00,20240706,0,10,0
GO301_24_7720,,1m 2s,2024-07-06 12:04:02-04:00,20240706,0,8,0
GO301_24_6722,,2m 56s,2024-07-06 12:04:56-04:00,20240706,0,2,0
GO301_24_6219,,-6m 50s,2024-07-06 12:05:50-04:00,20240706,0,1,1
GO301_24_6824,,-1m 9s,2024-07-06 12:07:09-04:00,20240706,0,6,0
GO301_24_7106,,1m 26s,2024-07-06 12:07:26-04:00,20240706,0,1,0
GO301_24_7521,,3m 24s,2024-07-06 12:11:24-04:00,20240706,0,10,1
GO301_24_6132,,1m 29s,2024-07-06 12:14:29-04:00,20240706,0,1,0
GO301_24_8050,,1m 0s,2024-07-06 12:22:00-04:00,20240706,0,4,0
GO301_24_7919,,1m 37s,2024-07-06 12:22:37-04:00,20240706,0,4,1
GO301_24_8872,,0m 21s,2024-07-06 12:22:21-04:00,20240706,0,12,0
GO301_24_7719,,0m 0s,2024-07-06 12:24:00-04:00,20240706,0,8,1
GO301_24_7550,,1m 34s,2024-07-06 12:25:34-04:00,20240706,0,10,0
GO301_24_6825,,-1m 22s,2024-07-06 12:27:22-04:00,20240706,0,6,1
GO301_24_6250,,1m 31s,2024-07-06 12:33:31-04:00,20240706,0,1,0
GO301_24_6725,,1m 11s,2024-07-06 12:34:11-04:00,20240706,0,2,1
