trip_id,direction,delay_formatted,local_arrival_time,start_date,schedule_relationship,route_id,direction_id
GO301_24_1654,,0m 20s,2024-07-10 14:59:20-04:00,20240710,0,10,0
GO301_24_262,,-1m 47s,2024-07-10 15:25:47-04:00,20240710,0,1,0
GO301_24_2758,,-7m 59s,2024-07-10 15:37:59-04:00,20240710,0,7,0
GO301_24_860,,-3m 58s,2024-07-10 16:10:58-04:00,20240710,0,6,0
GO301_24_2060,,0m 45s,2024-07-10 15:23:45-04:00,20240710,0,4,0
GO301_24_1656,,0m 30s,2024-07-10 16:06:30-04:00,20240710,0,10,0
GO301_24_1955,,0m 52s,2024-07-10 15:21:52-04:00,20240710,0,4,1
GO301_24_1555,,-1m 55s,2024-07-10 15:07:55-04:00,20240710,0,10,1
GO301_24_1954,,-2m 36s,2024-07-10 14:48:36-04:00,20240710,0,4,0
GO301_24_1299,,-1m 54s,2024-07-10 15:15:54-04:00,20240710,0,1,1
GO301_24_559,,-1m 18s,2024-07-10 15:35:18-04:00,20240710,0,3,1
GO301_24_160,,-3m 44s,2024-07-10 14:56:44-04:00,20240710,0,1,0
GO301_24_165,,1m 17s,2024-07-10 15:37:17-04:00,20240710,0,1,1
GO301_24_162,,0m 3s,2024-07-10 15:06:03-04:00,20240710,0,1,0
GO301_24_167,,-3m 10s,2024-07-10 15:46:10-04:00,20240710,0,1,1
GO301_24_856,,-1m 51s,2024-07-10 15:12:51-04:00,20240710,0,6,0
GO301_24_857,,-1m 30s,2024-07-10 15:28:30-04:00,20240710,0,6,1
GO301_24_1655,,0m 53s,2024-07-10 15:40:53-04:00,20240710,0,10,1
GO301_24_1956,,-2m 46s,2024-07-10 15:15:46-04:00,20240710,0,4,0
GO301_24_858,,0m 22s,2024-07-10 15:44:22-04:00,20240710,0,6,0
GO301_24_1150,,-3m 20s,2024-07-10 16:03:20-04:00,20240710,0,1,0
GO301_24_2906,,0m 24s,2024-07-10 15:42:24-04:00,20240710,0,12,0
GO301_24_799,,-2m 43s,2024-07-10 15:29:43-04:00,20240710,0,2,1
GO301_24_2055,,1m 29s,2024-07-10 15:57:29-04:00,20240710,0,4,1
GO301_24_1757,,0m 5s,2024-07-10 15:24:05-04:00,20240710,0,8,1
GO301_24_2756,,-2m 16s,2024-07-10 15:17:16-04:00,20240710,0,7,0
GO301_24_656,,-1m 4s,2024-07-10 15:46:04-04:00,20240710,0,10,0
GO301_24_1556,,1m 26s,2024-07-10 15:32:26-04:00,20240710,0,10,0
GO301_24_1557,,-2m 51s,2024-07-10 16:05:51-04:00,20240710,0,10,1
GO301_24_164,,1m 6s,2024-07-10 15:39:06-04:00,20240710,0,1,0
GO301_24_2759,,0m 34s,2024-07-10 16:01:34-04:00,20240710,0,7,1
GO301_24_756,,-5m 39s,2024-07-10 15:52:39-04:00,20240710,0,2,0
GO301_24_166,,1m 11s,2024-07-10 16:00:11-04:00,20240710,0,1,0
GO301_24_1756,,-1m 25s,2024-07-10 16:02:25-04:00,20240710,0,8,0
GO301_24_257,,1m 30s,2024-07-10 16:13:30-04:00,20240710,0,1,1
GO301_24_558,,-2m 46s,2024-07-10 16:15:46-04:00,20240710,0,3,0
GO301_24_1960,,-1m 57s,2024-07-10 16:20:57-04:00,20240710,0,4,0
